Algeria,Australia,Austria,"Bahamas, The",Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Botswana,Burkina Faso,Burundi,Cameroon,Canada,Chad,Chile,China,Colombia,"Congo, Rep.",Costa Rica,Denmark,Dominican Republic,Ecuador,Eswatini,Ethiopia,Fiji,Finland,France,Gabon,Germany,Ghana,Greece,Guatemala,Guyana,Haiti,Honduras,Iceland,India,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Kenya,"Korea, Rep.",Lesotho,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mauritius,Mexico,Morocco,Myanmar,Nepal,Netherlands,New Zealand,Niger,Nigeria,Norway,Pakistan,Panama,Papua New Guinea,Paraguay,Philippines,Portugal,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Singapore,South Africa,Spain,Sri Lanka,St. Kitts and Nevis,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tanzania,Thailand,Togo,Trinidad and Tobago,Turkiye,Uganda,United Kingdom,United States,Uruguay,Zambia
-0.991759533,0.030140755,-0.015881101,-0.254975171,-1.796759575,-0.469409296,-0.041814443,-0.954770452,-1.682986971,-1.403322157,-0.905927314,-1.889633984,-2.339445433,-1.546011098,-0.009840842,-1.734356031,-0.581081799,-1.029032143,-0.881400509,-1.215391939,-0.776078053,0.076649093,-0.945971225,-1.029404055,-1.081187712,-2.161475874,-1.146865741,-0.019586295,-0.077749844,-0.762830307,-0.068283093,-1.587075395,-0.260306793,-1.231854353,-1.025288153,-1.606151444,-1.414256226,-0.051232489,-1.556550946,-0.876952138,0.000115463,-0.192008043,-0.130356475,-1.002621244,-0.034183694,-1.648214538,-0.323866893,-1.64380057,-1.990714591,-0.622205597,0.357787909,-2.024921033,-0.738668678,-0.783978353,-0.694837377,-1.200254398,-1.685773356,-1.916851515,0.020479231,-0.159758291,-2.013503294,-1.32913273,0.258198613,-1.682081165,-0.777289015,-1.413106398,-1.012620206,-1.344315478,-0.334508002,-1.913217765,-0.432807967,-1.577643552,-2.084442075,-0.012809381,-0.780777291,-0.202326686,-1.234233403,-0.4715141,-0.86813815,-1.554542644,-0.784025531,0.036112685,0.19675073,-1.248021051,-1.823300726,-0.988434,-1.82841337,-0.490869502,-0.660853775,-1.770772943,-0.089405026,0,-0.589741417,-1.519960133
-0.923236052,0.097098638,0.011777465,-0.273928185,-1.766978226,-0.471037979,-0.023667564,-0.957655642,-1.658381327,-1.336875087,-0.849461695,-1.837642576,-2.325800919,-1.524052183,0.018326246,-1.704700429,-0.534068204,-0.950240443,-0.83072532,-1.166144072,-0.738717456,0.091119899,-0.931690935,-0.984909246,-1.059960613,-2.157961786,-1.080374097,0.009293854,-0.057608116,-0.687811671,-0.030171006,-1.5231449,-0.293277117,-1.190604036,-1.004060622,-1.583318526,-1.386950795,-0.020891496,-1.538293543,-0.785645098,0.018291708,-0.163556348,-0.112397265,-0.978562603,-0.011478312,-1.658420375,-0.299910598,-1.597157741,-1.940989282,-0.808332277,0.376095686,-1.986134047,-0.690543686,-0.735894496,-0.667463733,-1.18070605,-1.61873718,-1.801242392,0.034699398,-0.115341252,-1.994018964,-1.300755943,0.305731401,-1.634693914,-0.726255959,-1.337092922,-0.937894336,-1.313722032,-0.333731083,-1.886003971,-0.348489396,-1.55855127,-2.052696249,0.031977213,-0.758178325,-0.198786325,-1.187921315,-0.454721902,-0.882209907,-1.556082705,-0.795950738,0.084044742,0.256994323,-1.226598777,-1.813653981,-0.967418976,-1.794566105,-0.446439388,-0.646434092,-1.776767506,-0.075161164,0,-0.524159559,-1.483520235
-0.929147674,0.118808026,-0.027876391,-0.266116712,-1.771436396,-0.490523457,-0.064177641,-0.963264932,-1.667871881,-1.3055408,-0.9084952,-1.848519032,-2.337246448,-1.557733512,0.007367116,-1.727599208,-0.526740922,-0.914818364,-0.805885552,-1.139720866,-0.715431946,0.053012556,-0.932481604,-0.960905808,-1.071084152,-2.052811475,-1.074733235,-0.035607276,-0.10278535,-0.743456421,-0.072171468,-1.527632667,-0.37349724,-1.188502019,-0.976895847,-1.58188402,-1.390463316,-0.051483248,-1.557644446,-0.793606075,-0.024501177,-0.193633923,-0.169492173,-0.984609715,-0.022717227,-1.60368314,-0.308354823,-1.632902161,-1.905006059,-0.51649363,0.337280239,-2.011618825,-0.688831299,-0.746125541,-0.679060278,-1.213961933,-1.637359283,-1.814327916,-0.014620225,-0.11241818,-1.994000628,-1.278351051,0.295149509,-1.621866996,-0.682092506,-1.290446605,-0.964686509,-1.287398753,-0.401097498,-1.865309996,-0.332737399,-1.588806952,-1.967424989,0.030465905,-0.801771364,-0.262060611,-1.188908966,-0.476308461,-0.884614186,-1.684677402,-0.763690284,0.049512056,0.219471477,-1.433028243,-1.782466412,-0.954634482,-1.821239624,-0.432937133,-0.645520335,-1.812898155,-0.085837292,0,-0.507717178,-1.476241449
-0.946247603,0.106153757,-0.022346039,-0.296955971,-1.739138019,-0.498396164,-0.057765072,-0.959317667,-1.643296143,-1.27219745,-0.918963807,-1.845492478,-2.344617707,-1.534735703,-0.006320192,-1.736357454,-0.527806179,-0.881259555,-0.810449061,-1.157118354,-0.700953851,0.059068374,-0.937244235,-0.939311929,-1.113659512,-2.036722653,-1.066096052,-0.029587694,-0.098183244,-0.76147501,-0.062049664,-1.369227366,-0.389407415,-1.180736579,-0.981278299,-1.565560159,-1.412795033,-0.030347755,-1.56984445,-0.929613756,-0.015838945,-0.160102001,-0.176657805,-1.016343048,-0.115911601,-1.588740482,-0.293378817,-1.670197552,-1.871716484,-0.627611105,0.351561204,-2.006067112,-0.697115186,-0.737964131,-0.673870391,-1.199006735,-1.652086449,-1.819465693,-0.009959221,-0.094380534,-1.988714915,-1.253877192,0.287545657,-1.627364328,-0.650896889,-1.316253644,-0.920707327,-1.273146456,-0.392098545,-1.879791614,-0.348396424,-1.584127294,-1.878537474,0.028006044,-0.855975773,-0.264068236,-1.166062153,-0.46479194,-0.875289734,-1.650099929,-0.76740952,0.058612127,0.213415235,-1.730347831,-1.747772365,-0.946502086,-1.799538256,-0.428169828,-0.628002475,-1.813934958,-0.089867742,0,-0.468961909,-1.462727075
-0.952850971,0.053525527,-0.028543492,-0.292485939,-1.698014504,-0.512820644,-0.063657682,-0.962330204,-1.645326514,-1.262398045,-0.907446911,-1.857753444,-2.331444848,-1.530114986,-0.035522417,-1.735101797,-0.576176447,-0.859888874,-0.830671323,-1.183591558,-0.71184861,0.053461243,-0.927601766,-0.934091635,-1.148529749,-1.996487549,-1.018068361,-0.040955905,-0.108598784,-0.776365329,-0.061301867,-1.454303691,-0.407969425,-1.16531017,-1.002761524,-1.580000761,-1.40741657,-0.005751393,-1.549672348,-0.982521806,0.003507389,-0.160017676,-0.1917274,-1.044522594,-0.157575932,-1.569596153,-0.276589631,-1.676414215,-1.889222099,-0.769226952,0.349535897,-2.029154096,-0.699570491,-0.727132941,-0.682438173,-1.20739724,-1.634496319,-1.824862609,-0.019298938,-0.093636246,-1.993986273,-1.237479752,0.246987471,-1.627752826,-0.634287092,-1.304651969,-0.921283685,-1.275013532,-0.398294025,-1.882587592,-0.365037644,-1.59136006,-1.896212492,0.017397996,-0.899829303,-0.272736082,-1.153298292,-0.443399331,-0.88478743,-1.616246728,-0.779010004,0.035539578,0.205286942,-1.712874591,-1.736965792,-0.977658641,-1.799663884,-0.431568965,-0.657639049,-1.789719857,-0.066617851,0,-0.484323399,-1.506076628
-1.080265368,-0.002147368,-0.11079993,-0.283097128,-1.664009652,-0.524700868,-0.143309371,-0.970950947,-1.738458232,-1.282599428,-0.987562417,-1.955376977,-2.294743166,-1.610153792,-0.116752449,-1.867209251,-0.623685842,-0.852199253,-0.961787061,-1.366069311,-0.694353483,-0.029821884,-0.921192515,-0.977877274,-1.201896564,-1.9566251,-1.048169227,-0.124717972,-0.192072496,-0.905507019,-0.142304872,-1.522862229,-0.498889536,-1.154704642,-1.002718332,-1.608283892,-1.402606196,-0.032301346,-1.554736363,-1.057999032,0.037464477,-0.197394291,-0.275565048,-1.050526811,-0.212601735,-1.581059815,-0.297733037,-1.709359526,-1.911292227,-0.860343526,0.266914953,-2.097561132,-0.769427257,-0.778097806,-0.751938288,-1.259358205,-1.692553573,-1.810561052,-0.101106056,-0.169151288,-2.073935544,-1.328118552,0.117778354,-1.603331817,-0.620426584,-1.357881048,-0.988179602,-1.282796781,-0.471747965,-1.890595476,-0.445650016,-1.663416118,-1.991785701,-0.010750219,-0.963444223,-0.345330323,-1.155169773,-0.45450536,-0.887727899,-1.624201392,-0.806408828,-0.043990484,0.16709633,-1.822988564,-1.787791651,-0.999636723,-1.869609274,-0.488803532,-0.712819016,-1.819576861,-0.103312385,0,-0.526992102,-1.639603358
-1.11358945,-0.066708254,-0.108801396,-0.292784483,-1.544893507,-0.524448372,-0.141592544,-0.979645557,-1.74385737,-1.285900752,-0.958009178,-1.941637465,-2.380189811,-1.61083287,-0.138487624,-1.924878747,-0.625463503,-0.856788203,-0.991459349,-1.441200918,-0.689432165,-0.027270943,-0.908178839,-0.991095628,-1.241227119,-1.916402989,-1.03512476,-0.123359171,-0.196037234,-0.937461023,-0.140317787,-1.486127843,-0.511538207,-1.144494673,-0.993724474,-1.646646062,-1.404088179,0.027334771,-1.530890697,-1.024827384,0.032877098,-0.188740739,-0.274161124,-1.064035083,-0.169746552,-1.571270006,-0.298394734,-1.770978606,-1.906356212,-0.864878206,0.264002497,-2.097878028,-0.784711213,-0.766463425,-0.803421344,-1.269018576,-1.678683196,-1.820378691,-0.101845456,-0.162143288,-2.068584387,-1.433589517,0.085473923,-1.598003145,-0.607146036,-1.397117937,-1.004622077,-1.282362834,-0.464116692,-1.90236233,-0.46545608,-1.654130214,-2.052787614,-0.009860696,-1.006433858,-0.341117903,-1.151359899,-0.441339998,-0.879340173,-1.730497665,-1.008686279,-0.049260093,0.149651484,-1.942611454,-1.790511751,-0.997485205,-1.866005405,-0.557092884,-0.724763893,-1.887782808,-0.152344907,0,-0.53868337,-1.668089028
-1.116224164,-0.048449512,-0.104432195,-0.293807966,-1.521488007,-0.52736304,-0.135070257,-0.99876589,-1.740954654,-1.264602683,-0.954056756,-1.928495305,-2.392829029,-1.61025633,-0.12601586,-1.959031251,-0.60340138,-0.835154527,-0.970919853,-1.432614552,-0.697041878,-0.019978999,-0.90463544,-0.984133461,-1.197954418,-1.902097939,-1.015166798,-0.113846054,-0.191858057,-0.936890119,-0.130630968,-1.479725048,-0.511383071,-1.131725012,-0.986618909,-1.637663253,-1.399668528,0.076916095,-1.488671623,-1.020161401,0.065554624,-0.166479626,-0.269842533,-1.05840757,-0.191264896,-1.5562066,-0.280780418,-1.754061853,-1.931124123,-0.75808569,0.261677235,-2.078479814,-0.781359934,-0.745380838,-0.794004612,-1.263479414,-1.678989664,-1.768499085,-0.09316967,-0.147886846,-2.069055604,-1.492255342,0.101088703,-1.585231108,-0.599035006,-1.383382561,-0.992588137,-1.292288808,-0.448232512,-1.901641333,-0.460113568,-1.638965378,-2.09522316,0.006004756,-0.95217386,-0.330454623,-1.138191013,-0.435703348,-0.877568328,-1.774078982,-0.99423153,-0.049763889,0.134681403,-1.844806472,-1.791070221,-0.971808297,-1.87017623,-0.56939049,-0.751274484,-1.896148161,-0.172249897,0,-0.501829239,-1.605617982
-1.134176882,-0.042770386,-0.089199153,-0.303933959,-1.507734846,-0.537420848,-0.123619585,-1.022498882,-1.723560575,-1.260268782,-0.958875842,-1.909073778,-2.435122823,-1.598418326,-0.132905574,-1.943231892,-0.60151687,-0.804851967,-0.969364051,-1.366912776,-0.707893133,-0.01120046,-0.900512345,-1.000249907,-1.196342072,-1.920884529,-1.017292767,-0.101861752,-0.182071143,-0.914520944,-0.120032773,-1.462261852,-0.505003475,-1.148888993,-1.01575698,-1.627660895,-1.410197862,0.071153207,-1.505294021,-1.2151788,0.099352905,-0.173288298,-0.261369985,-1.052963485,-0.201374752,-1.534543526,-0.276365066,-1.735152447,-1.955603246,-0.727435077,0.266668422,-2.090993118,-0.756420571,-0.734642187,-0.795101071,-1.257566387,-1.690637558,-1.735692207,-0.076083639,-0.164952113,-2.04591767,-1.473194816,0.117268529,-1.59101022,-0.592388424,-1.388376665,-1.005333612,-1.296297894,-0.428501893,-1.914755376,-0.417347333,-1.629223917,-2.085013364,0.024316317,-0.951444673,-0.318140482,-1.161179535,-0.447764218,-0.87646009,-1.914307353,-0.972655194,-0.063618646,0.129803857,-1.754640244,-1.795715376,-0.947966289,-1.859428839,-0.587787898,-0.819865145,-1.901380938,-0.165202176,0,-0.520435258,-1.631873396
-1.160451958,-0.075805968,-0.117003264,-0.309055421,-1.489806829,-0.534254182,-0.147785344,-1.028800904,-1.748045303,-1.275932564,-0.991058444,-1.932768176,-2.480154278,-1.629444612,-0.150483291,-1.97045721,-0.651725222,-0.810356658,-1.007909519,-1.417069562,-0.713805883,-0.041364806,-0.904160099,-1.023907232,-1.231846583,-1.892048238,-1.043671926,-0.129656911,-0.209159602,-0.940119077,-0.14626638,-1.480515605,-0.534529778,-1.149311778,-1.005166121,-1.687684264,-1.418878963,0.018827726,-1.504771353,-1.301116173,0.091110989,-0.168666336,-0.289268418,-1.066347028,-0.21000705,-1.522076036,-0.312736328,-1.785501431,-1.993164956,-0.776238393,0.235465877,-2.107052797,-0.769982708,-0.759531162,-0.798085456,-1.272667762,-1.665727062,-1.742591571,-0.096596929,-0.18565214,-2.076342439,-1.448454663,0.066707292,-1.65905303,-0.599791651,-1.402627521,-1.052545361,-1.283315601,-0.448629961,-1.910045764,-0.447238118,-1.65141108,-2.111888802,0.003521424,-0.990321367,-0.34553945,-1.205613078,-0.450704396,-0.878027625,-1.942651973,-0.991130889,-0.101062737,0.108349319,-1.765935679,-1.794985396,-0.934116435,-1.888005263,-0.62225634,-0.852043797,-1.901147028,-0.186513253,0,-0.557705866,-1.71339924
-1.229184271,-0.093426898,-0.120002124,-0.419177194,-1.459290547,-0.577154278,-0.149478235,-1.093566472,-1.714650085,-1.32135811,-1.039315395,-1.89263723,-2.472214275,-1.621053015,-0.169461601,-1.999596243,-0.688987074,-0.790931165,-1.083384082,-1.504855195,-0.72270769,-0.024163592,-0.952935628,-1.071897407,-1.280324413,-1.845177167,-1.125670029,-0.116630743,-0.215266876,-0.983546635,-0.138551723,-1.470554593,-0.562389332,-1.144637226,-0.971809769,-1.700054013,-1.445256231,-0.037303025,-1.52603462,-1.369561601,0.126034056,-0.156597094,-0.304225874,-1.118374889,-0.205826101,-1.521366872,-0.30697751,-1.848841109,-2.012942296,-0.813918436,0.25950599,-2.143306675,-0.801249099,-0.853553416,-0.859152484,-1.29534153,-1.638397655,-1.751732349,-0.090969491,-0.187300871,-2.05640175,-1.491391221,0.026346617,-1.686993619,-0.684694582,-1.419856984,-1.079702991,-1.299876488,-0.461146701,-1.919625781,-0.498739577,-1.634421145,-2.11510095,-0.019687843,-1.048429079,-0.377217376,-1.223299489,-0.539904405,-0.888917697,-2.02418744,-1.127401007,-0.085382891,0.125653489,-2.078315069,-1.76529472,-0.963115652,-1.86555526,-0.671420906,-0.871878113,-1.880564444,-0.203918704,0,-0.613786287,-1.826842892
-1.186894742,-0.074447749,-0.171169778,-0.382170333,-1.458466833,-0.57110347,-0.18941307,-1.043762067,-1.772271008,-1.331562614,-0.999918845,-1.968778692,-2.474538054,-1.693784975,-0.143513309,-2.043114884,-0.700044066,-0.785357478,-1.064595576,-1.46476002,-0.761899244,-0.056713809,-0.883075124,-1.076529724,-1.287245836,-1.876098536,-1.159025891,-0.1825746,-0.276302474,-0.942394101,-0.200190416,-1.541837043,-0.568414172,-1.149637791,-0.627820932,-1.645274479,-1.408993484,-0.012036968,-1.513808221,-1.218706384,0.129083771,-0.148062767,-0.342958438,-1.106324275,-0.356180308,-1.565805579,-0.377406049,-1.890992943,-2.010201637,-0.973463588,0.209051146,-2.174580648,-0.808945161,-0.87758844,-0.828063561,-1.351070001,-1.827552593,-1.758139256,-0.1318144,-0.20468402,-2.117838936,-1.552896816,0.148742924,-1.686683748,-0.648389396,-1.394293082,-1.096395038,-1.343922531,-0.498443183,-1.902645896,-0.404322696,-1.685123144,-2.21045925,0.058713464,-1.057516905,-0.41549573,-1.363779772,-0.574147323,-0.919497396,-1.845601509,-1.120069288,-0.137375206,0.081815184,-2.403314727,-1.81110845,-1.04821004,-1.922565002,-0.594971318,-0.859532077,-1.903643236,-0.229256449,0,-0.576141981,-1.724449577
